customer_id,name,dob,gender,phone,email,signup_date,country,customer_risk_level,avg_txn_amount
1257,Dalton Richardson,2003-08-12,F,+1-530-725-8534x65815,heatherburns@example.net,2022-07-20,Greece,3,1388.15
1258,Renee Brown,2005-12-06,M,412-586-5581x6759,sherridavis@example.org,2023-09-27,Georgia,2,430.79
1259,Laura Kelley,1940-05-27,M,001-403-381-4634x2924,audrey30@example.net,2025-05-06,Saint Pierre and Miquelon,3,852.63
1260,Jose Moore,1961-02-09,M,211-346-1331x5553,jeffrey30@example.com,2021-09-05,French Polynesia,3,66.16
1261,Joseph Powers,1948-05-26,F,9968598455,zyoung@example.com,2020-11-25,Greece,1,43.4
1262,Justin Beltran,1948-03-11,F,(669)394-5206,johnsonteresa@example.net,2023-05-26,San Marino,1,519.73
1263,Mrs. Lisa Smith,2006-06-19,M,+1-322-942-1682x6822,sarah62@example.net,2024-01-26,Slovenia,2,6.66
1264,Laura James,1954-09-09,M,7835479100,ebonywalters@example.net,2024-01-21,Guinea,2,4593.51
1265,Casey Burton,1941-07-04,F,001-432-620-0748x597,angelacrosby@example.org,2025-01-01,New Zealand,2,495.34
1266,George Santana,1940-11-24,M,680-228-6060x48022,tlogan@example.com,2023-10-16,Estonia,1,8.85
1267,Jennifer Petty,1981-03-27,M,8908418985,james16@example.com,2024-08-26,Niue,1,721.62
1268,Chad Robertson,2001-10-18,M,888.476.5699x31360,meganjohnson@example.org,2023-10-31,Bolivia,2,288.64
1269,Alexa Ramirez,1972-07-12,M,+1-771-599-0380x35148,stephaniehudson@example.com,2022-06-18,Barbados,1,68.04
1270,Robert Simon,1984-01-16,M,847.928.3951,daniellewilkins@example.com,2021-11-08,Saint Lucia,1,267.17
1271,Nicholas Snyder,1969-08-21,M,486.286.5629x25822,roseeric@example.com,2022-09-11,Cote d'Ivoire,1,115.0
1272,Jordan Cooper,2007-08-27,M,001-546-976-7809x6458,jessica95@example.net,2021-03-03,Lebanon,1,60.51
1273,David Fields,1945-11-11,M,355.359.2897x4874,tara62@example.com,2023-08-30,Kenya,1,149.72
1274,Sara Pearson,2001-12-01,F,(845)934-9655x15641,uyoung@example.org,2023-07-26,United States Minor Outlying Islands,3,289.54
1275,Christine Doyle,1959-10-26,M,4164301597,duane84@example.net,2021-03-28,Somalia,1,24.07
1276,Matthew Jackson,1986-09-30,M,(580)698-4601x80403,jonesmelissa@example.org,2022-08-23,Kazakhstan,2,158.64
1277,Stanley Ross,2000-12-15,F,455-844-6053,gilbertsamuel@example.com,2022-11-15,Venezuela,3,35.15
1278,Brenda Taylor,1980-02-08,F,001-936-449-9119x2856,joann21@example.com,2024-03-29,Gibraltar,1,59.75
1279,Shannon Nunez,1996-08-08,F,958-621-2626x43956,kaitlyn07@example.net,2022-08-31,New Zealand,2,194.55
1280,Sandra Miller,1948-06-07,F,+1-381-677-5512x944,matthewchambers@example.com,2021-01-02,United States Virgin Islands,2,209.87
1281,Cassandra Malone,1968-02-06,F,259.774.7765x65907,kevin94@example.net,2023-02-28,South Africa,1,332.75
1282,Elizabeth Riggs,1993-08-07,M,+1-277-615-6922,tuckerstacey@example.net,2022-08-09,Dominican Republic,1,12.3
1283,Haley Ward,1997-12-10,F,610.501.1547x734,cardenasdonna@example.net,2023-05-10,Mauritania,2,1355.27
1284,Harold Diaz,2002-12-07,M,964-513-5474x16855,edward28@example.com,2024-12-05,Holy See (Vatican City State),1,10.08
1285,Sandra Craig,1981-08-20,M,394.575.8166x0284,njackson@example.net,2023-10-15,Saint Pierre and Miquelon,1,24.65
1286,Eric Marshall,1969-01-23,F,(797)714-7973x4185,holmesjay@example.com,2023-05-21,Holy See (Vatican City State),2,268.97
1287,Joel Lee,1987-08-31,M,901-275-9001,ystevens@example.net,2024-03-28,Faroe Islands,1,9.16
1288,Joshua Haynes,1959-01-21,F,855.516.2159x38967,whitney67@example.org,2025-09-14,Heard Island and McDonald Islands,1,24.76
1289,Linda Williams,1942-09-06,M,522.288.3413x351,nelsonbrandon@example.com,2023-11-05,United States Minor Outlying Islands,4,1221.03
1290,Mark Cantrell,1965-09-02,M,(263)957-9671x48030,lindaschroeder@example.com,2023-06-14,Tajikistan,1,16322.39
1291,Brittany Holloway,2004-09-22,M,(452)863-7941,gcrosby@example.org,2023-12-02,Sudan,2,12.27
1292,Tina Robles,1957-06-11,M,942-452-6119,lisa46@example.com,2021-11-21,Korea,1,33.41
1293,Denise Melendez,1964-01-18,F,(755)344-1181,patrickcole@example.net,2023-01-23,Andorra,1,94.36
1294,Daniel Petersen,1948-06-18,Other,001-693-876-8418x471,gabrielshah@example.com,2023-09-10,Panama,3,416.67
1295,David Adams,1942-12-08,M,512-272-8360,zjohns@example.com,2025-04-04,Lao People's Democratic Republic,1,35.52
1296,Kenneth Esparza,2000-07-29,F,(818)437-6295x07671,porterbobby@example.net,2024-12-03,Malta,1,648.21
1297,Anthony Evans,2003-01-02,F,(993)603-2645x6496,chapmanchristopher@example.org,2025-03-16,Gibraltar,2,36.83
1298,Alicia Mueller,1968-11-12,F,001-309-970-3425,martinezchad@example.com,2022-10-11,Monaco,1,47.94
1299,James Gardner,1988-01-25,F,407.742.1531x936,richardsmith@example.org,2025-09-11,Bouvet Island (Bouvetoya),2,1068.02
1300,Tanya Johnson,2004-03-26,F,654.580.2933x583,smithmichael@example.org,2024-06-01,Turks and Caicos Islands,1,452.67
1301,Karen Morgan,1969-05-07,F,(593)551-0214x0128,duncanmichael@example.net,2023-08-04,Myanmar,2,67.98
1302,Alexandra Walker,1996-07-30,M,877-917-0305,barrykevin@example.org,2024-12-01,El Salvador,3,10.22
1303,Brandon Myers,1966-05-16,F,001-989-953-3768x41876,amathews@example.com,2024-01-24,Fiji,1,11059.85
1304,Todd Douglas,1996-09-30,M,+1-931-673-0332x49675,darren04@example.net,2022-09-22,Fiji,1,30.64
1305,Laurie Haynes,1994-07-15,M,001-931-781-5605x4270,leah61@example.org,2025-05-08,Botswana,1,879.82
1306,Dr. John Parker,1996-01-02,F,(845)565-7289x722,william40@example.org,2021-04-02,Mozambique,2,10537.11
1307,Deanna Jennings,2006-09-26,M,(460)866-9926x138,xjohnson@example.com,2020-11-26,Turks and Caicos Islands,1,3773.04
1308,Jessica Brooks,1940-05-19,F,001-339-296-2637x79271,wmalone@example.org,2024-07-25,Bulgaria,1,96.48
1309,Carrie Guerrero,1939-03-28,F,(582)643-2333x02399,nicholas60@example.com,2025-07-11,Mongolia,3,474.31
1310,Melanie Smith,1981-08-09,F,+1-723-557-8652x9412,dbaldwin@example.org,2023-01-06,Solomon Islands,1,1069.55
1311,Deborah Schmidt,1980-08-04,F,787-653-1198x0425,alyssasmith@example.org,2024-01-26,Kenya,1,301.29
1312,Elizabeth Anderson,1980-02-21,F,2784688786,perezbrittany@example.org,2024-04-21,Chile,1,18.36
1313,Benjamin Castillo,1947-06-24,F,+1-958-466-3992x879,zharris@example.net,2021-11-09,Belarus,1,50.19
1314,Renee Bradley,1990-06-10,M,(891)279-6441,jameswhite@example.net,2022-12-15,Madagascar,2,119.0
1315,Alec Miller,1940-06-10,M,(487)245-1202,cummingstracy@example.com,2020-11-14,Haiti,2,2191.37
1316,Donald Jimenez,1953-07-12,F,+1-910-646-6275x01526,george03@example.net,2023-02-15,Indonesia,1,34.42
1317,Dr. Glenn Moss,1960-06-28,Other,509.858.7238,simmonslaura@example.com,2021-04-15,Grenada,1,149.42
1318,Brittany Taylor,2000-11-18,M,348-758-1970,bowenariana@example.com,2024-08-08,New Caledonia,1,16.48
1319,Alyssa Anderson,1944-11-01,F,001-520-518-2852,taracole@example.org,2024-12-04,Switzerland,1,9.99
1320,Sarah Molina,1981-02-25,M,329.615.8551x16397,teresamckee@example.com,2023-02-06,Grenada,5,656.98
1321,Scott Cooley,1976-12-22,F,(448)773-9626,holmesamy@example.net,2024-09-21,Bangladesh,1,18.1
1322,Kenneth Davila,1998-10-05,M,001-673-967-7244x3435,ymartin@example.com,2022-04-30,Lebanon,1,64.34
1323,Jared Dawson,1976-08-26,M,280.629.9034,kellyperkins@example.com,2021-10-02,Australia,2,6226.82
1324,Latoya Smith,1943-10-10,F,(657)437-6242x66225,walkerkimberly@example.org,2021-01-27,Austria,3,59.78
1325,Debra Greer,1942-10-19,F,452-873-1172,rhonda47@example.com,2021-07-14,Italy,2,14310.88
1326,Alexandria Smith,1943-10-08,M,542.793.3598x47422,scohen@example.com,2025-09-04,Solomon Islands,1,36.83
1327,Angela Gomez,1937-07-10,F,(226)224-7365,douglashart@example.net,2024-11-13,Argentina,1,12.76
1328,Ryan Russell,1977-03-31,M,327-887-3554x0423,ugeorge@example.net,2021-04-15,San Marino,1,51.65
1329,Jessica Cox,1971-03-30,F,001-239-634-3969,melissa92@example.net,2021-05-03,Guatemala,1,626.18
1330,Kristin Walker,1996-12-20,F,638.713.3073,crystalmassey@example.org,2022-04-20,Australia,1,159.95
1331,Mrs. Ashley White,1974-09-17,F,001-274-709-8537x20335,rossdavid@example.org,2022-05-09,Greece,1,125.64
1332,Katherine Davis,1983-05-03,M,387-309-4042x24564,nathanwatson@example.org,2021-08-18,Bulgaria,1,23.26
1333,Robert Johnson,2001-01-01,F,001-981-391-3505x34941,heather55@example.com,2023-07-18,Zambia,1,66.47
1334,Jenna Salinas,1958-06-15,F,524.763.0616x21856,albertmaxwell@example.com,2021-11-05,Jordan,1,12.04
1335,Dylan Brown,1987-04-09,M,256.397.7143x36080,millerjustin@example.com,2021-06-09,Saint Martin,2,1452.05
1336,Morgan Greene,2000-11-26,F,388.881.8930x46163,uzimmerman@example.com,2021-08-19,Benin,1,179.36
1337,Heather Fisher,1941-01-16,F,(209)265-6882x672,tavery@example.com,2025-04-20,Cayman Islands,3,68.33
1338,Victoria Rodriguez,1974-05-04,F,223.573.5640x783,mackcassandra@example.net,2020-10-30,Senegal,1,523.5
1339,Laura Garcia,1969-07-25,M,(249)883-6714x674,urose@example.com,2025-10-13,Korea,4,1115.99
1340,Justin Hines,1948-07-23,F,864-556-0595,john18@example.org,2023-12-26,United States Virgin Islands,1,22.34
1341,Timothy Smith,1939-03-23,F,(958)956-5337,andrewgonzalez@example.com,2024-07-19,Lithuania,1,141.06
1342,Mr. Christopher Perry,1985-05-02,F,787-220-1240x2545,sheakenneth@example.org,2025-07-22,Madagascar,3,599.97
1343,Laurie Pierce,1963-03-26,M,001-676-873-8872,myersalexander@example.com,2021-02-15,Egypt,1,33.73
1344,Michael Johnson,1945-08-19,F,835-729-4930x7417,robert62@example.net,2025-04-16,Niger,1,473.62
1345,Heather Boyd,1986-03-17,F,(425)427-5600,benjaminwalker@example.com,2025-01-14,Argentina,1,127.44
1346,John Castaneda,1948-09-16,M,(451)258-9041,chad66@example.org,2023-12-25,Russian Federation,1,33.76
1347,Sarah Robinson,1952-02-11,M,388.744.7909x8636,thomascarr@example.net,2025-06-05,Sudan,1,182.25
1348,Christopher Thomas,1970-02-19,F,001-982-348-8631x373,michael31@example.org,2023-03-19,United States Minor Outlying Islands,2,1467.84
1349,Christian Shelton,1951-05-23,F,319-339-6061x047,olsenlinda@example.net,2025-05-08,Brunei Darussalam,3,2471.26
1350,Jamie Barrett,1954-04-13,F,376-588-3410x3414,blackdaniel@example.net,2023-07-01,North Macedonia,1,287.71
1351,Travis Peterson,1946-07-06,F,001-732-851-7904x470,armstrongjoshua@example.org,2021-09-11,Sri Lanka,1,8.41
1352,Edward Roth,1997-04-03,M,931.703.1456x45722,ygreene@example.org,2024-02-07,Korea,1,253.67
1353,Daniel Kaiser,1996-01-10,F,349-599-8709x339,nadkins@example.com,2023-02-03,Benin,1,1319.23
1354,Jennifer Turner,1935-05-28,F,(803)526-7531x8057,jenningsbarry@example.org,2022-05-25,Martinique,1,277.57
1355,Elizabeth Buchanan,1957-05-17,M,636-806-4004x74867,william81@example.com,2024-04-08,American Samoa,1,10.64
1356,Brian Mcneil,1996-11-16,M,501.277.3759x493,hrose@example.org,2022-11-29,Kenya,1,67.9
1357,Olivia Collier,1939-10-15,F,890-921-4441x559,jeremy38@example.com,2021-09-21,Panama,1,169.42
1358,Victoria Frost,1985-09-20,F,(539)217-0335,collinsheather@example.net,2025-08-14,Myanmar,1,1.0
1359,Jared Bailey,1987-05-05,M,001-419-677-3173x946,jrobbins@example.org,2022-05-07,Somalia,1,26.17
1360,Sarah Bennett,1979-09-02,F,+1-539-327-6871x41349,ylowery@example.com,2025-07-31,Vietnam,1,101.76
1361,Jacob Hansen,1948-08-07,M,535.779.2116x2506,phillip63@example.net,2021-02-05,Martinique,3,687.97
1362,Todd Bates,1979-05-30,M,(870)439-3427x186,marco90@example.com,2024-08-16,Anguilla,1,113.52
1363,Anthony Williams,1945-09-24,M,901-556-1619,kristin98@example.org,2022-04-17,Burundi,1,4818.8
1364,April Chambers,2004-07-01,F,(838)946-9908,jamesrandolph@example.org,2021-07-24,Bahamas,4,1194.31
1365,Kendra Snyder,1998-04-08,M,+1-436-455-6192x2188,jenkinskaren@example.net,2023-01-22,Saint Lucia,1,4.9
1366,Barbara Cruz,1965-03-19,F,8235641693,robin99@example.org,2024-03-13,Isle of Man,5,786.47
1367,Adrian Sanchez,1965-06-26,F,001-819-932-5282,thompsonpamela@example.org,2024-09-30,Kyrgyz Republic,4,215.27
1368,Ryan Bradley,1957-04-30,M,(652)596-4448,uwang@example.net,2025-10-10,Jordan,1,15.49
1369,William Wilson,1976-11-19,F,730.964.0980,vmiller@example.com,2025-02-17,Reunion,2,20.38
1370,Mary Benson,1987-09-18,M,001-227-687-9025x912,dmckay@example.org,2023-10-10,Brazil,1,2606.96
1371,Nathaniel Sanders,1937-11-16,F,423.758.4180,diane99@example.com,2024-04-28,Lao People's Democratic Republic,1,122.55
1372,Tracy Hogan,1961-06-07,M,+1-357-395-5192x474,mendozajay@example.com,2022-10-01,Uzbekistan,1,254.65
1373,Michael Simmons,1983-02-25,F,(276)211-2584x2330,raymond30@example.net,2024-09-10,Yemen,1,313.76
1374,Laura Martin,1969-03-20,F,+1-382-487-3210x7883,bperez@example.com,2025-02-19,Serbia,1,679.44
1375,Brittany Smith,1953-01-06,F,9196708428,kimjennifer@example.com,2023-04-15,New Zealand,1,19.14
1376,Christine Foster,1943-10-30,M,(395)255-1005,montgomeryhaley@example.com,2024-06-21,Russian Federation,5,56.27
1377,Shawn Clark,1941-04-21,M,2364072235,aaronstrong@example.net,2021-11-29,Faroe Islands,3,100.73
1378,Margaret Gonzalez,1996-12-31,Other,339-816-9280x91663,jsalazar@example.com,2022-01-10,Saint Lucia,1,299.58
1379,Daniel Smith,1985-09-10,F,241-606-1664x970,kristina58@example.org,2023-06-01,Bolivia,1,33.27
1380,Anna Russell,1954-03-28,F,001-362-780-9241,stewartandrew@example.net,2023-08-13,Sri Lanka,1,728.32
1381,Veronica Perry,1961-05-17,M,252-755-2322,traceywong@example.net,2024-04-14,Gabon,3,469.66
1382,Devin Brown,1976-06-21,M,762.753.9501x1152,ddavenport@example.com,2022-10-25,Romania,2,266.44
1383,Cassandra Williams,1946-01-14,F,948.390.3045x880,tjones@example.org,2025-06-08,Christmas Island,1,1.71
1384,Michael Moyer,1974-12-20,M,+1-359-320-5596x75779,kristenmayo@example.net,2022-09-09,Czech Republic,5,4822.33
1385,Olivia Mcdonald,1954-04-02,M,945.211.6089x589,humphreydonna@example.org,2020-12-20,Cocos (Keeling) Islands,2,25.07
1386,Christina Fletcher,1985-12-26,F,5082347612,gcampbell@example.net,2021-10-21,Brazil,4,236.08
1387,Laura Fischer,2000-01-12,F,001-592-971-5603,nicole28@example.com,2022-11-29,Saint Martin,3,3122.33
1388,Kayla Hunt,1949-02-04,M,+1-243-297-6309,lyoung@example.com,2025-08-02,Nicaragua,1,11.61
1389,Dr. Terri Valdez,1975-04-07,M,857-444-4107x692,vbowman@example.com,2025-10-08,Palau,1,11.37
1390,Jesse Gomez,1949-09-01,F,001-260-943-5983x985,ucox@example.com,2022-10-16,Madagascar,1,162.49
1391,Kathleen Butler,1944-08-15,F,(978)843-4073x0717,beardgina@example.org,2022-09-17,Germany,1,919.9
1392,April Romero,1964-06-22,F,(792)423-3854x0336,evelyn02@example.org,2021-01-12,Benin,1,31.68
1393,Melinda Long,1961-06-07,F,(473)655-1497,lopeztanya@example.org,2021-12-28,Ethiopia,1,335.4
1394,Mr. Ricky Rivera,1939-05-12,M,001-235-255-5702,qwilson@example.org,2024-11-30,Congo,1,459.68
1395,Deborah Mahoney,1983-11-16,F,001-547-361-2189,timoconnor@example.org,2024-05-15,Tajikistan,1,2802.93
1396,Jeffrey Sullivan,1955-10-02,M,(828)730-5644,emilyzuniga@example.com,2024-05-17,Heard Island and McDonald Islands,1,6.62
1397,Gina Cook,1951-12-22,M,(935)860-7778x94332,barbaraburke@example.com,2023-07-28,Philippines,1,623.94
1398,Joseph Benson,1968-01-20,F,(796)726-9022x2097,moralesstephen@example.net,2024-04-24,Argentina,1,18.77
1399,Sydney Johnson,1943-12-15,F,912-400-3934x49076,reyesjessica@example.net,2024-06-27,Pakistan,1,19.37
1400,Nicole Meyers,1944-09-10,M,001-392-496-9210x5307,samanthawilliams@example.org,2022-06-18,Ukraine,1,89.23
1401,Charles Hall,1997-11-14,M,942.470.5498x578,bryanlee@example.org,2025-07-28,Puerto Rico,1,93.22
1402,Nicole Johnson,1945-08-03,F,(769)780-4466,joynelson@example.com,2025-03-24,American Samoa,3,275.32
1403,Michael Smith,1992-11-15,M,672-945-2573x787,ikelley@example.com,2025-08-24,American Samoa,3,2526.22
1404,Michael Obrien,1991-07-07,F,677-470-6129x88972,yboyd@example.net,2024-07-27,Burkina Faso,2,326.09
1405,Bridget Morales,1944-07-04,M,001-864-217-0053x718,paul68@example.net,2025-03-05,Algeria,1,34.85
1406,Ryan Davidson,1986-04-06,M,479-751-2798x3124,tonyachambers@example.com,2022-07-12,Belize,1,23.33
1407,Angela Munoz,1970-06-07,F,+1-808-970-1708,richardsonbenjamin@example.com,2024-03-17,Pakistan,1,5.69
1408,Amy Wilcox,1942-09-27,M,833-368-9579x6724,murphycarlos@example.org,2021-09-11,Vanuatu,1,3091.7
1409,Amber Harrison,1949-04-06,M,485.502.0502x5497,antoniosmith@example.net,2025-09-01,China,1,6.44
1410,Marcus Morrison,1971-06-07,F,+1-475-839-6597x4425,elizabeth20@example.com,2024-10-26,Belize,1,118.93
1411,Gregory Higgins,1994-10-23,F,905-813-3793x7669,paulrachel@example.org,2024-04-03,Taiwan,1,1173.64
1412,Jon Davis,1997-02-14,M,290-258-4968x8144,stephanierobles@example.net,2025-04-29,Iran,4,3516.03
1413,Andrew Kelly,1969-08-03,F,550-799-9863x245,terridoyle@example.org,2022-04-09,Bhutan,1,82.06
1414,Victor Bartlett,2005-04-29,F,(418)346-6898x593,michaelray@example.org,2021-10-22,Macao,2,998.93
1415,Matthew Cummings,1961-11-03,M,+1-448-200-2264x2597,melissa48@example.org,2022-08-07,Swaziland,4,1317.04
1416,Stacey Washington,1948-09-11,F,001-892-214-7498x474,greg37@example.org,2025-09-13,Liberia,1,51.15
1417,Melanie Hatfield,1959-05-07,F,246-617-2758,lauren92@example.com,2025-06-22,Kiribati,1,41.77
1418,Kathy Banks,1996-09-27,F,001-688-977-5445,tammy34@example.org,2024-06-15,Brazil,1,50.98
1419,Lauren Holt,1963-10-23,M,(205)396-2751x93463,maryskinner@example.net,2021-12-22,France,1,429.97
1420,David Higgins,1982-05-19,M,(711)656-8622x30706,delacruztammy@example.org,2023-04-28,Honduras,1,425.26
1421,Carlos Reid,1975-07-31,M,830.437.2718,kenneth56@example.org,2021-02-11,Tokelau,4,1116.25
1422,Ashley Garrett,1963-05-11,F,+1-807-882-8780,floresnicole@example.com,2021-05-07,Nigeria,2,223.89
1423,James Hall,1993-09-30,M,841-880-2882x52128,pruittleslie@example.net,2025-02-27,Faroe Islands,2,132.97
1424,Michelle Fox,1977-01-11,F,(488)228-4705,christianrobinson@example.net,2024-02-19,Chad,2,341.62
1425,Summer Davis,1957-08-16,M,420.936.6864,igardner@example.com,2025-05-30,Western Sahara,1,104.17
1426,Paula Lopez,1954-06-02,F,376.203.2087x78347,iwhite@example.org,2025-06-03,Swaziland,1,6.78
1427,Mark Li,1984-12-09,M,535.762.3277x0045,janice73@example.org,2022-09-14,Western Sahara,2,62.94
1428,Connie Fields,1952-01-16,F,(485)770-4240,matthew68@example.net,2021-11-19,Saint Kitts and Nevis,1,7.34
1429,Dr. Stephanie Bird,1940-01-30,F,911-567-8815x9646,vskinner@example.com,2022-09-17,New Caledonia,3,2972.66
1430,Vincent Robertson,1970-10-28,M,001-767-733-2291x2489,chardin@example.org,2020-11-25,Algeria,3,70.11
1431,Cynthia Mendez,1977-05-21,M,001-294-726-4076,briananderson@example.net,2024-05-31,Australia,4,24.74
1432,Danielle Hunt,1950-10-14,M,787.816.2833,florespam@example.org,2022-09-25,Argentina,1,11.87
1433,Theresa Diaz,1964-07-19,F,974.935.6702,williammurray@example.com,2025-06-01,Vanuatu,1,619.71
1434,Jeffrey Oliver,1997-10-14,F,001-294-757-5959x955,peggy36@example.org,2024-01-21,Mongolia,1,33.92
1435,Eric Diaz,1973-10-09,F,483-295-2525,xshannon@example.net,2021-07-09,Oman,3,88.72
1436,Peter Foster,1977-06-17,F,619-721-4574,brianharris@example.net,2025-01-27,Burkina Faso,4,868.1
1437,Pamela Keith,1997-11-11,F,508.482.4035,floydjoann@example.com,2024-11-04,Turkey,1,5977.88
1438,Michael Aguilar,1994-03-23,M,240.794.1218,michaelarmstrong@example.net,2023-03-31,Montenegro,1,101.64
1439,Diane Roth,1969-03-26,F,323-325-4601,laurenfigueroa@example.net,2021-05-02,Djibouti,3,198.1
1440,Michelle Kennedy,1962-04-29,F,399.462.7686,iallen@example.org,2023-01-16,Seychelles,2,296.84
1441,Raymond Harvey,1962-07-22,M,213.301.4948x02989,tbyrd@example.com,2021-10-21,Cayman Islands,4,1792.65
1442,Kenneth Lowe,1939-09-24,F,821.933.5683x17236,freyterri@example.net,2022-06-01,Turkmenistan,2,72.27
1443,Angela Garrison,1964-06-09,M,001-389-519-1874x050,kimberlyjohnson@example.org,2021-05-28,Faroe Islands,2,439.23
1444,Jessica Rubio,1945-03-30,F,487-565-0775x257,petersenkatelyn@example.org,2023-01-21,British Indian Ocean Territory (Chagos Archipelago),1,50.82
1445,Craig Jimenez,2003-05-22,M,001-811-805-7039x9630,wjohnson@example.net,2024-03-03,New Caledonia,1,52.41
1446,Kyle Hood,1988-11-01,F,(293)223-3700x7158,edelacruz@example.com,2023-03-16,Palau,3,1737.78
1447,Christina White,1975-05-29,F,506.458.7448,taylorgreene@example.org,2021-03-24,Tajikistan,1,118.27
1448,Charles Rosales MD,1954-01-21,F,+1-558-654-5513x91960,kimberlyyoung@example.com,2025-09-24,Mauritius,1,2787.58
1449,Kimberly Burns,1988-10-06,F,001-832-638-0043,tdiaz@example.com,2025-08-02,Italy,3,84.24
1450,Nancy Acevedo,1970-12-26,F,363-971-2063,michael29@example.com,2023-02-21,Liberia,2,282.99
1451,David Palmer,1935-06-25,M,311.344.1572x81436,hryan@example.org,2024-03-19,Gambia,1,194.6
1452,Shannon Rich,1945-03-06,F,689-826-0555,renee26@example.net,2024-02-08,Egypt,1,306.61
1453,Dawn Sweeney,1966-04-27,F,871.840.3445x4595,smithvictoria@example.org,2024-01-17,Bermuda,1,114.34
1454,Brenda Crawford,1955-03-18,M,586.897.4217,amandabarrett@example.org,2024-05-02,Western Sahara,1,141.2
1455,Michael Hayes,1961-03-05,M,809-691-6508x113,allenlisa@example.net,2025-10-03,El Salvador,4,2495.86
1456,Seth Ali,1997-11-19,M,3066279595,brittneykelly@example.com,2025-08-05,New Zealand,1,26.08
